"(AV06A1) Master MEEF LETTRES CERGY 1";95;"S1-S2 - EC212 - Construction d'expériences du métier et analyse des pratiques de stage - Marielle BESNARD";AV06A1-AVBCAM2D;topics;obelin;7
"(AV06A1) Master MEEF LETTRES CERGY 1";95;"S1-S2 - EC212 - Construction d'expériences du métier et analyse des pratiques de stage - Marielle BESNARD";AV06A1-AVBCAM2D;topics;mbesnard;7
"(AV06A1) Master MEEF LETTRES CERGY 1";95;"S1-S2 - EC212 - Construction d'expériences du métier et analyse des pratiques de stage - Marielle BESNARD";AV06A1-AVBCAM2D;topics;gmerlin;7
"(AV06A1) Master MEEF LETTRES CERGY 1";95;"S1-S2 - EC212 - Construction d'expériences du métier et analyse des pratiques de stage - Marielle BESNARD";AV06A1-AVBCAM2D;topics;abach;7
"(AV06A1) Master MEEF LETTRES CERGY 1";95;"S1-S2 - EC212 - Construction d'expériences du métier et analyse des pratiques de stage - Marielle BESNARD";AV06A1-AVBCAM2D;topics;hfournier;7
"(AV06A1) Master MEEF LETTRES CERGY 1";95;"S1-S2 - EC212 - Construction d'expériences du métier et analyse des pratiques de stage - Marielle BESNARD";AV06A1-AVBCAM2D;topics;bgerlaud;7
"(AV06A1) Master MEEF LETTRES CERGY 1";95;"S1-S2 - EC212 - Construction d'expériences du métier et analyse des pratiques de stage - Marielle BESNARD";AV06A1-AVBCAM2D;topics;sfotre;7
"(AV06A1) Master MEEF LETTRES CERGY 1";96;"S1 - EC121 : Méthodologie de la dissertation - Pierre-Henri KLEIBER";AV06A1-AVBPEX2M4;topics;pkleiber;6
"(AV06A1) Master MEEF LETTRES CERGY 1";96;"S1 - EC121 : Méthodologie de la dissertation - Pierre-Henri KLEIBER";AV06A1-AVBPEX2M4;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";97;"S1 - EC121 : Théorie et critique littéraire - Corinne BLANCHAUD";AV06A1-AVBPEX2M3;topics;blanchaud;7
"(AV06A1) Master MEEF LETTRES CERGY 1";97;"S1 - EC121 : Théorie et critique littéraire - Corinne BLANCHAUD";AV06A1-AVBPEX2M3;topics;obelin;7
"(AV06A1) Master MEEF LETTRES CERGY 1";98;"S1 - EC121 : Roman - Pierre-Louis FORT";AV06A1-AVBPEX2M2;topics;pfort;8
"(AV06A1) Master MEEF LETTRES CERGY 1";98;"S1 - EC121 : Roman - Pierre-Louis FORT";AV06A1-AVBPEX2M2;topics;obelin;8
"(AV06A1) Master MEEF LETTRES CERGY 1";99;"S1 - EC121 : Théâtre - Gaëtane POPESCO";AV06A1-AVBTHE2M;topics;gpopesco;5
"(AV06A1) Master MEEF LETTRES CERGY 1";99;"S1 - EC121 : Théâtre - Gaëtane POPESCO";AV06A1-AVBTHE2M;topics;obelin;5
"(AV06A1) Master MEEF LETTRES CERGY 1";100;"S1 - EC121 : Essai et écrits du for privé - Florence FERRAN";AV06A1-AVBPEX2M1;topics;fferran;5
"(AV06A1) Master MEEF LETTRES CERGY 1";100;"S1 - EC121 : Essai et écrits du for privé - Florence FERRAN";AV06A1-AVBPEX2M1;topics;obelin;5
"(AV06A1) Master MEEF LETTRES CERGY 1";101;"S1 - EC121 : Poésie - Olivier BELIN";AV06A1-AVBPEX2M;topics;obelin;8
"(AV06A1) Master MEEF LETTRES CERGY 1";102;"S1 - EC131 : Histoire de la langue - Olivier BERTRAND";AV06A1-AVBHDL2M;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";102;"S1 - EC131 : Histoire de la langue - Olivier BERTRAND";AV06A1-AVBHDL2M;topics;obertran;6
"(AV06A1) Master MEEF LETTRES CERGY 1";103;"S1 - EC131 : Français moderne - Marie-Madeleine BERTUCCI";AV06A1-AVBFRM2M2;topics;mbertucci;10
"(AV06A1) Master MEEF LETTRES CERGY 1";104;"S1 - EC131 : Didactique de la grammaire - écrit - Marie-Laure ELALOUF";AV06A1-AVBGED2M1;topics;obelin;10
"(AV06A1) Master MEEF LETTRES CERGY 1";104;"S1 - EC131 : Didactique de la grammaire - écrit - Marie-Laure ELALOUF";AV06A1-AVBGED2M1;topics;elalouf;10
"(AV06A1) Master MEEF LETTRES CERGY 1";105;"S2 - EC242 : Français moderne : Lexique, Morphosyntaxe et Stylistique - Marie-Madeleine BERTUCCI";AV06A1-AVBFRM2M;topics;obelin;13
"(AV06A1) Master MEEF LETTRES CERGY 1";105;"S2 - EC242 : Français moderne : Lexique, Morphosyntaxe et Stylistique - Marie-Madeleine BERTUCCI";AV06A1-AVBFRM2M;topics;mbertucci;13
"(AV06A1) Master MEEF LETTRES CERGY 1";106;"S1 - EC141 : Langue vivante Anglais - Claire Carles-Huguet";AV06A1-AVBANG1D;topics;obelin;10
"(AV06A1) Master MEEF LETTRES CERGY 1";106;"S1 - EC141 : Langue vivante Anglais - Claire Carles-Huguet";AV06A1-AVBANG1D;topics;chuguet;10
"(AV06A1) Master MEEF LETTRES CERGY 1";107;"S1 - EC151 : Séminaire de recherche littérature";AV06A1-AVBREC1M;topics;obelin;8
"(AV06A1) Master MEEF LETTRES CERGY 1";107;"S1 - EC151 : Séminaire de recherche littérature";AV06A1-AVBREC1M;topics;blanchaud;8
"(AV06A1) Master MEEF LETTRES CERGY 1";107;"S1 - EC151 : Séminaire de recherche littérature";AV06A1-AVBREC1M;topics;ndenizot;8
"(AV06A1) Master MEEF LETTRES CERGY 1";107;"S1 - EC151 : Séminaire de recherche littérature";AV06A1-AVBREC1M;topics;fferran;8
"(AV06A1) Master MEEF LETTRES CERGY 1";107;"S1 - EC151 : Séminaire de recherche littérature";AV06A1-AVBREC1M;topics;pfort;8
"(AV06A1) Master MEEF LETTRES CERGY 1";107;"S1 - EC151 : Séminaire de recherche littérature";AV06A1-AVBREC1M;topics;pkleiber;8
"(AV06A1) Master MEEF LETTRES CERGY 1";107;"S1 - EC151 : Séminaire de recherche littérature";AV06A1-AVBREC1M;topics;gpopesco;8
"(AV06A1) Master MEEF LETTRES CERGY 1";108;"S2 – EC231 - Méthode et pratique de la composition française - Olivier BELIN et Pierre-Henri KLEIBER";AV06A1-AVBMCF2M;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";108;"S2 – EC231 - Méthode et pratique de la composition française - Olivier BELIN et Pierre-Henri KLEIBER";AV06A1-AVBMCF2M;topics;pkleiber;6
"(AV06A1) Master MEEF LETTRES CERGY 1";109;"S2 – EC222 - Usage du numérique dans l’enseignement du français";AV06A1-AVBNEF2D;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";109;"S2 – EC222 - Usage du numérique dans l’enseignement du français";AV06A1-AVBNEF2D;topics;abach;6
"(AV06A1) Master MEEF LETTRES CERGY 1";110;"S2 – EC221 Usage du numérique en milieu scolaire - référentiel A du C2i2e ";AV06A1-AVBUDN1D;topics;obelin;6
"(AV06A1) Master MEEF LETTRES CERGY 1";110;"S2 – EC221 Usage du numérique en milieu scolaire - référentiel A du C2i2e ";AV06A1-AVBUDN1D;topics;abach;6
"(AV06A1) Master MEEF LETTRES CERGY 1";111;"S2 – EC252 Langue et littérature française - Olivier BERTRAND";AV06A1-AVBLLF2M;topics;obelin;7
